MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK,Date
N,SM,REXPIPES,REX PIPES AND CABLES LTD,72.15,72.15,73.5,72.15,73.5,291300.0,4000, ,91.85,54.0,2024-12-16
N,SM,RITEZONE,RITE ZONE CHEMCON IND LTD,51.5,51.5,51.5,48.1,48.1,159360.0,3200, ,74.9,37.85,2024-12-16
N,SM,RNFI,RNFI SERVICES LIMITED,135.75,136.7,141.9,135.0,136.0,6770940.0,49200, ,199.95,109.8,2024-12-16
N,SM,ROCKINGDCE,ROCKINGDEALS CIRCU ECO L,440.25,435.0,435.0,410.0,420.2,8082537.5,19250, ,687.5,256.0,2024-12-16
N,SM,ROXHITECH,ROX HI TECH LIMITED,99.65,103.7,107.95,103.3,105.2,20047440.0,190400, ,191.4,95.9,2024-12-16
N,SM,RULKA,RULKA ELECTRICALS LIMITED,304.8,305.0,320.0,305.0,315.35,13572600.0,42900, ,666.6,295.0,2024-12-16
N,SM,SAAKSHI,SAAKSHI MEDTEC N PANELS L,238.95,241.0,253.95,236.0,242.8,13003830.0,53400, ,369.0,176.05,2024-12-16
N,SM,SADHAV,SADHAV SHIPPING LIMITED,150.6,151.1,151.1,147.35,151.0,1255740.0,8400, ,274.0,131.0,2024-12-16
N,SM,SAHAJ,SAHAJ FASHIONS LIMITED,13.85,13.1,14.0,13.1,14.0,332400.0,24000, ,35.4,12.6,2024-12-16
N,SM,SAHANA,SAHANA SYSTEM LIMITED,1968.6,1984.0,2116.0,1953.0,2065.9,97866018.75,47375, ,2116.0,560.0,2024-12-16
N,SM,SAHASRA,SAHASRA ELECTRONIC SOLU L,626.9,629.95,638.0,608.0,609.75,103752160.0,168400, ,1013.0,537.7,2024-12-16
N,SM,SAIFL,SAMEERA AGRO AND INFRA L,89.95,89.95,90.0,88.1,88.55,644760.0,7200, ,185.0,76.0,2024-12-16
N,SM,SAJHOTELS,SAJ HOTELS LIMITED,57.0,58.5,58.5,57.0,58.0,464000.0,8000, ,63.4,40.1,2024-12-16
N,SM,SARTELE,SAR TELEVENTURE LIMITED,290.15,289.4,298.35,283.25,288.45,50320100.0,173500, ,413.7,153.0,2024-12-16
N,SM,SATIPOLY,SATI POLY PLAST LIMITED,217.35,211.95,220.0,211.95,219.9,2294825.0,10500, ,268.7,177.0,2024-12-16
N,SM,SCML,SHARP CHUCKS N MACHINES L,142.0,135.0,137.4,129.1,137.4,802500.0,6000, ,148.0,55.0,2024-12-16
N,SM,SDREAMS,S D RETAIL LIMITED,194.5,194.25,196.0,190.0,195.0,1162250.0,6000, ,215.0,131.0,2024-12-16
N,SM,SERVICE,SERVICE CARE LIMITED,80.0,80.0,80.0,80.0,80.0,160000.0,2000, ,101.0,52.05,2024-12-16
N,SM,SHANTHALA,SHANTHALA FMCG PRODUCTS L,40.05,40.1,40.1,39.5,39.5,190920.0,4800, ,117.5,37.05,2024-12-16
N,SM,SHEETAL,SHEETAL UNIVERSAL LIMITED,71.0,72.5,72.5,70.2,70.25,1837300.0,26000, ,91.9,54.5,2024-12-16
N,SM,SHERA,SHERA ENERGY LIMITED,199.0,199.0,201.75,197.5,197.5,1402450.0,7000, ,235.0,113.05,2024-12-16
N,SM,SHIGAN,SHIGAN QUANTUM TECH LTD,117.0,117.0,119.0,117.0,119.0,354000.0,3000, ,166.8,89.7,2024-12-16
N,SM,SHREEKARNI,SHREE KARNI FABCOM LTD,691.35,714.95,714.95,680.0,686.7,4802302.5,6900, ,849.0,260.0,2024-12-16
N,SM,SHREEOSFM,SHREE OSFM E-MOBILITY LTD,139.25,135.0,140.95,135.0,136.7,958650.0,7000, ,215.0,63.0,2024-12-16
N,SM,SHRITECH,SHRI TECHTEX LIMITED,59.0,58.55,58.55,58.5,58.5,468300.0,8000, ,101.0,51.5,2024-12-16
N,SM,SIDDHIKA,SIDDHIKA COATINGS LIMITED,169.95,169.9,177.95,169.9,177.95,1041750.0,6000, ,355.35,116.85,2024-12-16
N,SM,SKP,SKP BEARING INDUSTRI. LTD,253.45,258.25,258.45,251.0,254.75,2911575.0,11500, ,344.95,190.0,2024-12-16
N,SM,SOLEX,SOLEX ENERGY LIMITED,1509.25,1521.95,1553.7,1500.0,1507.6,21603093.75,14250, ,1919.1,415.0,2024-12-16
N,SM,SONUINFRA,SONU INFRATECH LIMITED,81.4,85.45,85.45,85.45,85.45,3076200.0,36000, ,86.5,39.0,2024-12-16
N,SM,SPCL,SHIVALIC POWER CONTROL L,239.35,256.0,268.0,253.05,258.05,51060390.0,198000, ,396.75,190.0,2024-12-16
N,SM,SPECTRUM,SPECTRUM ELECTRIC IND LTD,1997.0,2000.0,2100.0,1975.0,2075.55,43270037.5,21000, ,2520.0,1060.05,2024-12-16
N,SM,SRIVASAVI,SRIVASAVI ADHESIVE TAPE L,111.0,110.5,110.5,107.0,107.55,1090750.0,10000, ,178.0,93.5,2024-12-16
N,SM,SUNLITE,SUNLITE RECYCLING IND LTD,159.95,162.2,164.9,161.1,164.85,1376700.0,8400, ,210.0,150.0,2024-12-16
N,SM,SUNREST,SUNREST LIFESCIENCE LTD,53.6,55.0,55.0,55.0,55.0,88000.0,1600, ,79.0,49.0,2024-12-16
N,SM,SWASTIK,SWASTIK PIPE LIMITED,55.05,56.65,56.8,55.4,56.0,536760.0,9600, ,108.9,52.05,2024-12-16
N,SM,SYLVANPLY,SYLVAN PLYBOARD (INDIA) L,96.0,94.5,95.95,93.4,93.4,756300.0,8000, ,139.0,62.7,2024-12-16
N,SM,SYNOPTICS,SYNOPTICS TECHNOLOGIES L,128.0,129.9,129.9,122.0,125.45,2181030.0,17400, ,154.8,81.75,2024-12-16
N,SM,SYSTANGO,SYSTANGO TECHNOLOGIES LTD,246.55,256.5,258.0,250.0,251.4,14753940.0,58000, ,407.7,199.5,2024-12-16
N,SM,TAPIFRUIT,TAPI FRUIT PROCESSING LTD,114.95,116.35,116.35,114.0,114.0,260025.0,2250, ,195.85,95.0,2024-12-16
N,SM,TCL,THAAI CASTING LIMITED,144.0,141.05,142.95,138.0,141.5,5739960.0,40800, ,261.65,131.1,2024-12-16
N,SM,TECHLABS,TRIDENT TECHLABS LIMITED,1352.3,1350.0,1352.3,1284.7,1285.25,187947562.5,145750, ,1447.25,93.25,2024-12-16
N,SM,TIMESCAN,TIMESCAN LOGISTICS IND L,72.2,72.2,72.2,72.2,72.2,144400.0,2000, ,171.0,56.6,2024-12-16
N,SM,TIRUPATI,SHREE TIRUPATI BALAJEE,890.0,920.0,920.0,910.0,915.0,9822250.0,10750, ,999.85,439.0,2024-12-16
N,SM,TRIDHYA,TRIDHYA TECH LIMITED,37.8,39.0,39.0,37.5,37.5,573000.0,15000, ,44.4,25.55,2024-12-16
N,SM,TROM,TROM INDUSTRIES LIMITED,239.6,237.1,255.9,237.1,242.85,14858220.0,60600, ,330.95,195.0,2024-12-16
N,SM,TRUST,TRUST FINTECH LIMITED,170.35,168.05,183.0,168.05,177.2,14566770.0,82800, ,316.0,136.2,2024-12-16
N,SM,TUNWAL,TUNWAL E-MOTORS LIMITED,44.4,44.6,50.35,44.6,50.05,47891600.0,980000, ,64.0,39.2,2024-12-16
N,SM,UCL,USHANTI COLOUR CHEM LTD,55.55,61.4,61.9,61.4,61.9,494000.0,8000, ,70.75,50.2,2024-12-16
N,SM,UMA,UMA CONVERTER LIMITED,31.5,31.0,32.0,30.5,30.5,996800.0,32000, ,44.7,24.05,2024-12-16
N,SM,UNIHEALTH,UNIHEALTH HOSPITALS LTD,154.1,154.1,157.9,154.1,157.9,621250.0,4000, ,178.0,109.0,2024-12-16
N,SM,UNILEX,UNILEX COLOURS AND CHEM L,86.45,87.45,87.45,82.5,82.5,1897840.0,22400, ,89.0,65.7,2024-12-16
N,SM,USASEEDS,UPSURGE SEEDS OF AGRI LTD,230.0,222.0,222.0,222.0,222.0,66600.0,300, ,442.0,220.0,2024-12-16
N,SM,USHAFIN,USHA FINANCIAL SERVICES L,118.2,118.2,130.0,118.2,127.9,13819200.0,110400, ,168.0,113.7,2024-12-16
N,SM,VASA,VASA RETAIL & OVERSEA LTD,5.7,5.45,5.45,5.45,5.45,43600.0,8000, ,8.55,4.1,2024-12-16
N,SM,VDEAL,VDEAL SYSTEM LIMITED,167.75,175.0,180.6,174.0,179.4,11963880.0,67200, ,204.0,116.2,2024-12-16
N,SM,VELS,VELS FILM INTERNATIONAL L,42.0,40.1,40.1,39.9,40.0,240000.0,6000, ,111.55,39.35,2024-12-16
N,SM,VERITAAS,VERITAAS ADVERTISING LTD,132.15,128.15,128.15,128.15,128.15,153780.0,1200, ,288.75,125.0,2024-12-16
N,SM,VIAZ,VIAZ TYRES LIMITED,66.6,64.5,68.35,64.5,67.6,805000.0,12000, ,73.5,44.25,2024-12-16
N,SM,VIESL,VISION INFRA EQUIP SOL L,179.6,179.95,204.0,176.0,198.25,103824320.0,533600, ,215.25,159.0,2024-12-16
N,SM,VINSYS,VINSYS IT SERVICES IND LT,392.15,383.0,406.0,383.0,395.0,7743050.0,19500, ,449.7,240.0,2024-12-16
N,SM,VISAMAN,VISAMAN GLOBAL SALES LTD,45.0,42.6,43.0,42.5,43.0,2059800.0,48000, ,48.75,37.4,2024-12-16
N,SM,VISHWAS,VISHWAS AGRI SEEDS LTD,71.1,71.1,71.1,69.1,69.75,562240.0,8000, ,96.7,58.0,2024-12-16
N,SM,VITAL,VITAL CHEMTECH LIMITED,74.25,75.55,75.55,74.5,74.6,900180.0,12000, ,115.4,67.05,2024-12-16
N,SM,VSCL,VADIVARHE SPCLTY CHEM LTD,44.5,44.5,44.5,42.3,42.3,260400.0,6000, ,75.45,27.4,2024-12-16
N,SM,WINNY,WINNY IMMIGRA & EDU SER L,303.65,301.0,301.0,300.0,300.0,450750.0,1500, ,363.0,184.0,2024-12-16
N,SM,WINSOL,WINSOL ENGINEERS LIMITED,298.55,301.0,303.8,295.1,297.05,5385800.0,18000, ,592.0,251.0,2024-12-16
N,SM,WOL3D,WOL 3D INDIA LIMITED,148.0,146.0,146.0,137.35,140.75,3373100.0,24000, ,189.05,130.1,2024-12-16
N,SM,YASHOPTICS,YASH OPTICS & LENS LTD,89.6,89.6,89.6,86.1,86.35,2102560.0,24000, ,121.85,80.0,2024-12-16
N,SM,YCCL,YASONS CHEMEX CARE LTD,20.45,20.2,21.2,20.2,20.3,737100.0,36000, ,43.0,18.9,2024-12-16
N,SM,ZEAL,ZEAL GLOBAL SERVICES LTD,185.9,187.0,192.0,184.0,189.9,3380850.0,18000, ,294.4,148.0,2024-12-16
N,ST,ABCOTS,A B COTSPIN INDIA LIMITED,436.35,445.0,445.0,435.0,436.5,7856750.0,18000, ,516.0,113.5,2024-12-16
N,ST,ABHAPOWER,ABHA POWER N STEEL LTD,54.45,55.0,57.15,54.95,57.15,21658800.0,380800, ,81.9,54.45,2024-12-16
N,ST,AGARWALTUF,AGARWAL TOUGH GLASS IND L,132.15,138.75,138.75,134.5,138.7,54773580.0,396000, ,147.7,120.5,2024-12-16
G,ST,AILIMITED,ABHISHEK INTEGRATIONS LTD,84.6,82.9,84.0,82.9,84.0,375150.0,4500, ,115.2,26.05,2024-12-16
G,ST,AIMTRON,AIMTRON ELECTRONICS LTD,650.95,663.95,663.95,637.95,637.95,26937600.0,41200, ,729.95,240.1,2024-12-16
N,ST,AISL,ANI INTEGRATED SERV LTD.,183.0,173.85,174.0,173.85,174.0,626220.0,3600, ,218.45,59.65,2024-12-16
N,ST,AKANKSHA,AKANKSHA POWER N INFRA L,145.95,145.9,145.9,142.1,142.2,1731550.0,12000, ,191.9,62.0,2024-12-16
N,ST,ALLETEC,ALL E TECHNOLOGIES LTD,591.65,590.0,590.0,565.25,572.65,23896560.0,41600, ,633.0,215.1,2024-12-16
N,ST,ALUWIND,ALUWIND ARCHITECTURAL LTD,60.35,59.05,60.55,59.05,59.25,3046125.0,51000, ,82.4,39.5,2024-12-16
G,ST,AMEYA,AMEYA PRECISION ENG LTD,105.6,103.55,103.65,103.55,103.65,932550.0,9000, ,143.85,43.55,2024-12-16
N,ST,APEXECO,APEX ECOTECH LIMITED,137.0,137.0,139.4,130.2,133.55,23233040.0,172800, ,145.6,118.15,2024-12-16
N,ST,APRAMEYA,APRAMEYA ENGINEERING LTD,114.55,115.0,115.5,110.0,111.6,7240100.0,64000, ,122.95,55.0,2024-12-16
N,ST,APS,AUSTRALIAN PREM SOLAR I L,526.65,531.9,552.95,520.6,540.55,67914200.0,125250, ,669.9,140.0,2024-12-16
N,ST,ARIHANTACA,ARIHANT ACADEMY LIMITED,208.0,213.0,213.0,213.0,213.0,170400.0,800, ,235.0,117.0,2024-12-16
N,ST,ARISTO,ARISTO BIO T AND LIFESC L,152.9,151.95,152.9,151.95,152.9,1220240.0,8000, ,164.0,53.1,2024-12-16
N,ST,ARVINDPORT,ARVIND PORT AND INFRA LTD,95.0,95.0,95.0,95.0,95.0,142500.0,1500, ,152.8,38.05,2024-12-16
N,ST,ASHALOG,ASHAPURA LOGISTICS LTD,96.0,95.05,97.0,95.05,97.0,674000.0,7000, ,194.25,84.4,2024-12-16
N,ST,ASPIRE,ASPIRE & INNOVATIVE ADV L,43.3,43.2,44.05,43.2,43.6,874100.0,20000, ,132.0,43.0,2024-12-16
N,ST,ATMASTCO,ATMASTCO LIMITED,264.7,265.5,269.9,260.0,261.45,17776360.0,67200, ,393.9,90.05,2024-12-16
N,ST,AVPINFRA,AVP INFRACON LIMITED,193.0,202.65,202.65,202.65,202.65,3080280.0,15200, ,202.65,63.0,2024-12-16
N,ST,AVSL,AVSL INDUSTRIES LIMITED,158.65,150.75,150.75,150.75,150.75,150750.0,1000, ,202.85,138.5,2024-12-16
N,ST,BAHETI,BAHETI RECYCLING IND LTD,410.0,410.1,419.0,396.0,417.0,2752237.5,6750, ,480.8,156.0,2024-12-16
G,ST,BASILIC,BASILIC FLY STUDIO LTD,356.5,363.6,363.6,363.6,363.6,6872040.0,18900, ,657.6,280.0,2024-12-16
N,ST,BEWLTD,BEW ENGINEERING LIMITED,283.3,287.9,288.0,277.55,277.55,2408800.0,8500, ,1935.0,204.95,2024-12-16
N,ST,BRACEPORT,BRACE PORT LOGISTICS LTD,108.0,108.0,108.0,105.1,105.1,682480.0,6400, ,184.65,95.5,2024-12-16
N,ST,C2C,C2C ADVANCED SYSTEMS LTD,665.9,699.15,699.15,699.15,699.15,8809290.0,12600, ,699.15,429.4,2024-12-16
N,ST,CADSYS,CADSYS (INDIA) LIMITED,126.5,120.35,127.9,120.2,127.9,1206100.0,10000, ,511.0,102.8,2024-12-16
N,ST,CELLECOR,CELLECOR GADGETS LIMITED,64.65,67.0,67.85,61.45,62.3,92637900.0,1428000, ,355.0,30.0,2024-12-16
N,ST,CLOUD,VARANIUM CLOUD LIMITED,18.05,18.4,18.95,18.2,18.95,3068850.0,163000, ,147.0,13.8,2024-12-16
G,ST,CMNL,CHAMAN METALLICS LIMITED,139.3,137.0,137.0,136.55,136.55,2049600.0,15000, ,142.5,60.1,2024-12-16
N,ST,COOLCAPS,COOL CAPS INDUSTRIES LTD,799.75,801.0,801.0,791.0,793.2,12320812.5,15500, ,880.55,310.0,2024-12-16
G,ST,CPS,C P S SHAPERS LIMITED,594.0,605.85,605.85,582.15,582.15,2475180.0,4200, ,605.85,246.05,2024-12-16
N,ST,DECCANTRAN,DECCAN TRANSCON LEASING L,59.65,59.5,60.4,59.5,59.85,2729220.0,45600, ,117.9,57.3,2024-12-16
N,ST,DENEERS,DE NEERS TOOLS LIMITED,330.1,327.1,327.1,327.0,327.0,392460.0,1200, ,349.95,175.0,2024-12-16
G,ST,DESTINY,DESTINY LOGISTICS & I LTD,156.95,156.95,160.05,156.95,160.05,2377950.0,15000, ,181.0,26.2,2024-12-16
N,ST,DHANLAXMI,DHANLAXMI CROP SCIENCE L,55.0,104.5,109.7,104.5,109.7,177349600.0,1640000, ,109.7,104.5,2024-12-16
G,ST,DHTL,DOCMODE HEALTH TECH LTD,95.9,94.05,94.05,94.0,94.0,526600.0,5600, ,288.2,80.5,2024-12-16
N,ST,DIGIKORE,DIGIKORE STUDIOS LIMITED,284.85,290.0,296.0,287.5,293.75,2865500.0,9800, ,666.0,265.65,2024-12-16
G,ST,DPEL,DIVINE POWER ENERGY LTD,145.15,142.25,148.05,142.25,148.05,11427825.0,78000, ,162.75,66.25,2024-12-16
N,ST,DRONE,DRONE DESTINATION LIMITED,191.7,191.05,193.0,184.8,191.5,9760625.0,52000, ,462.0,117.0,2024-12-16
G,ST,DYNAMIC,DYNAMIC SRVCS & SEC LTD,365.75,361.05,373.05,361.05,373.05,17245350.0,47000, ,404.35,93.05,2024-12-16
N,ST,EFACTOR,E FACTOR EXPERIENCES LTD,302.0,300.0,310.0,300.0,305.0,5820440.0,19200, ,328.8,112.0,2024-12-16
N,ST,EFFWA,EFFWA INFRA & RESEARCH L,238.8,248.95,250.7,240.0,250.7,14601140.0,58400, ,389.15,155.8,2024-12-16
N,ST,EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,478.05,478.05,501.9,478.05,479.85,6296745.0,12900, ,521.85,452.4,2024-12-16
N,ST,EMMIL,ENERGY MISSION MACH IND L,339.45,326.1,341.0,322.5,322.5,13832762.5,42250, ,581.5,290.0,2024-12-16
N,ST,ENFUSE,ENFUSE SOLUTIONS LIMITED,230.85,231.55,232.0,219.3,220.65,5956530.0,26400, ,256.75,97.5,2024-12-16
N,ST,ENSER,ENSER COMMUNICATIONS LTD,286.25,283.05,300.55,271.95,300.55,12536325.0,43500, ,327.2,62.0,2024-12-16
N,ST,ESCONET,ESCONET TECHNOLOGIES LTD,411.0,394.0,405.0,390.45,390.45,14937320.0,38000, ,539.95,142.0,2024-12-16
N,ST,ESFL,ESSEN SPECIALITY FILMS L,626.9,626.75,626.75,610.0,611.1,13117212.0,21240, ,757.25,135.0,2024-12-16
N,ST,ETML,EMERALD TYRE MANUF LTD,198.95,198.0,198.95,189.0,193.35,127759020.0,655200, ,198.95,180.05,2024-12-16
N,ST,FELIX,FELIX INDUSTRIES LTD.,166.8,167.75,169.85,158.5,158.5,10407550.0,65000, ,454.9,147.0,2024-12-16
N,ST,FORCAS,FORCAS STUDIO LIMITED,88.0,90.0,90.0,85.0,90.0,8470320.0,99200, ,159.6,80.0,2024-12-16
N,ST,GAJANAND,GAJANAND INTERNATIONAL L,19.4,18.45,20.0,18.45,19.8,2428950.0,129000, ,43.0,18.2,2024-12-16
N,ST,GANESHIN,GANESH INFRAWORLD LIMITED,152.0,150.0,156.3,147.1,154.5,136631280.0,894400, ,165.55,134.9,2024-12-16
N,ST,GPECO,GP ECO SOLUTIONS INDIA L,260.05,260.0,261.25,254.0,258.65,6494130.0,25200, ,470.0,212.2,2024-12-16
N,ST,GRAPHISAD,GRAPHISADS LIMITED,65.25,63.0,66.5,63.0,66.5,690720.0,10800, ,90.9,37.6,2024-12-16
N,ST,GRCL,GAYATRI RUBB AND CHEM LTD,446.2,425.0,455.0,424.0,455.0,1114500.0,2500, ,524.75,187.1,2024-12-16
G,ST,GSMFOILS,GSM FOILS LIMITED,116.0,114.25,114.25,113.7,113.7,1366600.0,12000, ,116.0,30.5,2024-12-16
N,ST,HIGREEN,HI GREEN CARBON LIMITED,250.65,250.65,250.65,245.0,248.0,2375960.0,9600, ,325.7,141.0,2024-12-16
N,ST,HOLMARC,HOLMARC OPTO MECHATRO L,160.5,167.0,168.5,167.0,168.5,1007925.0,6000, ,214.0,76.0,2024-12-16
N,ST,HRHNEXT,HRH NEXT SERVICES LIMITED,119.65,125.6,125.6,113.7,117.0,5566050.0,46500, ,125.6,26.8,2024-12-16
N,ST,IBLFL,IBL FINANCE LIMITED,53.2,53.0,55.75,50.65,55.75,1448800.0,28000, ,91.7,45.25,2024-12-16
N,ST,INFINIUM,INFINIUM PHARMACHEM LTD,317.25,317.0,317.0,306.0,309.75,1701925.0,5500, ,392.5,178.05,2024-12-16
G,ST,INFOLLION,INFOLLION RESEARCH SER L,495.95,486.05,486.05,486.05,486.05,583260.0,1200, ,529.95,153.0,2024-12-16
N,ST,IPHL,INDIAN PHOSPHATE LIMITED,80.5,81.0,82.9,80.8,82.8,987480.0,12000, ,197.5,78.0,2024-12-16
N,ST,IPSL,INTEGRATED PERSO SER LTD,299.0,284.1,284.1,284.05,284.1,426125.0,1500, ,316.4,131.0,2024-12-16
N,ST,ISHAN,ISHAN INTERNATIONAL LTD,2.1,2.1,2.15,2.05,2.1,1399200.0,672000, ,164.85,1.7,2024-12-16
N,ST,ITALIANE,ITALIAN EDIBLES LIMITED,48.45,48.4,48.4,47.0,47.0,379400.0,8000, ,67.6,30.1,2024-12-16
N,ST,JAINAM,JAINAM FER ALLOYS (I) LTD,223.95,213.0,219.8,213.0,215.45,1725700.0,8000, ,242.0,117.9,2024-12-16
N,ST,JALAN,JALAN TRANSOLU. INDIA LTD,7.1,7.0,7.45,6.8,7.35,2241000.0,309000, ,7.45,2.9,2024-12-16
N,ST,JAYBEE,JAY BEE LAMINATIONS LTD,406.65,408.95,422.0,397.5,406.6,27708700.0,67000, ,456.0,225.0,2024-12-16
N,ST,KANDARP,KANDARP DG SMART BPO LTD,42.1,42.1,44.1,42.1,44.1,1387200.0,32000, ,58.95,15.25,2024-12-16
G,ST,KARNIKA,KARNIKA INDUSTRIES LTD,379.0,379.0,380.0,379.0,380.0,3187400.0,8400, ,387.25,117.3,2024-12-16
G,ST,KCK,KCK INDUSTRIES LTD,69.15,67.8,67.8,67.8,67.8,169500.0,2500, ,324.5,21.4,2024-12-16
N,ST,KDL,KORE DIGITAL LIMITED,1691.65,1745.0,1776.2,1745.0,1776.2,33471025.0,18900, ,2856.15,428.3,2024-12-16
N,ST,KEL,KUNDAN EDIFICE LIMITED,142.1,140.0,149.2,140.0,149.0,2838180.0,19200, ,278.35,131.05,2024-12-16
N,ST,KNAGRI,KN AGRI RESOURCES LIMITED,299.0,299.0,299.0,290.0,294.45,4113100.0,14000, ,310.0,112.0,2024-12-16
N,ST,KONSTELEC,KONSTELEC ENGINEERS LTD,116.05,115.0,117.0,113.45,116.0,3798100.0,33000, ,322.8,111.0,2024-12-16
N,ST,KONTOR,KONTOR SPACE LIMITED,127.6,131.0,133.95,121.3,131.95,3821190.0,30000, ,200.05,59.65,2024-12-16
N,ST,KORE,JAY JALARAM TECHNO LTD,417.0,415.0,415.0,396.15,396.15,1788762.5,4500, ,873.0,280.0,2024-12-16
N,ST,KRISHNADEF,KRISHNA DEF AND ALD IND L,734.15,745.95,770.85,725.0,770.05,71643487.5,95250, ,1130.0,302.0,2024-12-16
N,ST,KTL,KALAHRIDHAAN TRENDZ LTD,26.8,28.0,28.0,27.0,27.0,249000.0,9000, ,71.95,26.0,2024-12-16
N,ST,LEMERITE,LE MERITE EXPORTS LIMITED,258.1,258.75,269.75,258.75,269.75,11398280.0,43200, ,269.75,41.0,2024-12-16
N,ST,LRRPL,LEAD REC AND RUB PROD LTD,92.25,96.85,96.85,92.0,96.85,1427625.0,15000, ,121.65,28.65,2024-12-16
N,ST,MAITREYA,MAITREYA MEDICARE LIMITED,340.85,342.35,342.35,339.5,339.5,682420.0,2000, ,400.0,111.0,2024-12-16
G,ST,MASON,MASON INFRATECH LIMITED,131.85,131.85,133.95,130.05,133.95,921800.0,7000, ,218.75,83.6,2024-12-16
N,ST,MASTER,MASTER COMPONENTS LIMITED,301.25,300.0,316.3,300.0,316.3,2033150.0,6500, ,380.0,130.0,2024-12-16
G,ST,MEDIORG,MEDICAMEN ORGANICS LTD,59.8,58.6,58.6,58.6,58.6,351600.0,6000, ,159.4,47.0,2024-12-16
G,ST,MIEL,MANGLAM INFRA & ENG LTD,47.9,46.95,47.05,46.95,47.05,657700.0,14000, ,123.1,41.0,2024-12-16
N,ST,MOS,MOS UTILITY LIMITED,292.95,292.95,300.0,284.0,287.15,98628840.0,334000, ,374.95,84.0,2024-12-16
G,ST,NAMAN,NAMAN IN-STORE (INDIA) L,172.0,168.6,168.7,168.6,168.7,674480.0,4000, ,257.0,80.0,2024-12-16
N,ST,NAMOEWASTE,NAMO EWASTE MANAGEMENT L,208.45,208.0,218.85,208.0,218.35,38206000.0,176000, ,284.0,135.2,2024-12-16
N,ST,NEELAM,NEELAM LINENS & GAR (I) L,55.45,57.0,58.2,56.0,58.2,6878400.0,120000, ,74.4,36.15,2024-12-16
N,ST,NEPHROCARE,NEPHRO CARE INDIA LIMITED,209.0,211.0,211.0,203.0,205.05,2651560.0,12800, ,378.8,171.0,2024-12-16
G,ST,NIRMAN,NIRMAN AGRI GENTICS LTD,393.85,401.7,401.7,401.7,401.7,9640800.0,24000, ,484.4,175.7,2024-12-16
N,ST,OBSCP,OBSC PERFECTION LIMITED,190.7,196.0,200.2,192.6,200.2,43421700.0,218400, ,200.2,110.0,2024-12-16
N,ST,OMFURN,OMFURN INDIA LIMITED,94.95,99.5,99.65,93.0,97.5,3255960.0,33600, ,102.0,52.5,2024-12-16
N,ST,PARAGON,PARAGON FINE S.C. LTD.,109.5,108.55,108.55,104.05,105.6,5937300.0,56400, ,183.0,100.0,2024-12-16
N,ST,PARIN,PARIN ENTERPRISES LIMITED,389.95,394.0,394.0,394.0,394.0,197000.0,500, ,410.95,106.4,2024-12-16
N,ST,PASHUPATI,PASHUPATI COTSPIN LIMITED,497.5,520.1,520.9,510.0,510.0,9510500.0,18400, ,613.2,85.0,2024-12-16
N,ST,PERFECT,PERFECT INFRAENGINEER LTD,24.1,23.05,23.55,22.9,22.9,2218050.0,96000, ,61.35,15.05,2024-12-16
N,ST,PHANTOMFX,PHANTOM DIGITAL EFF LTD,265.2,261.0,265.6,251.95,257.3,9026490.0,34800, ,578.0,212.9,2024-12-16
N,ST,PHOGLOBAL,PHOENIX OVERSEAS LIMITED,28.5,28.5,29.0,28.45,28.55,572400.0,20000, ,64.0,27.5,2024-12-16
N,ST,POSITRON,POSITRON ENERGY LIMITED,320.1,320.0,336.1,310.15,336.1,7841220.0,24300, ,668.2,300.0,2024-12-16
N,ST,PRATHAM,PRATHAM EPC PROJECTS LTD,218.95,221.0,225.0,215.5,220.0,11096860.0,50400, ,496.8,96.0,2024-12-16
N,ST,PRECISION,PRECISION METALIKS LTD,46.2,46.9,46.95,45.05,45.05,647400.0,14000, ,70.9,35.15,2024-12-16
N,ST,PRESSTONIC,PRESSTONIC ENGINEERING L,95.9,95.9,98.0,95.9,97.0,1081800.0,11200, ,210.0,80.35,2024-12-16
G,ST,PRITIKA,PRITIKA ENG COMPO LTD,177.95,181.5,181.5,181.5,181.5,1270500.0,7000, ,210.0,46.5,2024-12-16
N,ST,PRIZOR,PRIZOR VIZTECH LIMITED,169.75,173.85,174.9,165.0,174.4,5591720.0,32800, ,229.45,115.0,2024-12-16
N,ST,PULZ,PULZ ELECTRONICS LIMITED,78.75,82.65,82.65,79.0,82.4,12480500.0,152000, ,210.15,64.75,2024-12-16
N,ST,QVCEL,QVC EXPORTS LIMITED,46.75,46.75,48.1,46.6,46.95,600160.0,12800, ,162.0,43.45,2024-12-16
N,ST,RAJPUTANA,RAJPUTANA BIODIESEL LTD,276.6,276.6,280.0,272.0,274.25,17621600.0,64000, ,308.9,247.0,2024-12-16
N,ST,RBMINFRA,RBM INFRACON LIMITED,793.15,793.15,803.75,765.65,796.55,16093800.0,20400, ,1049.0,314.3,2024-12-16
N,ST,RBS,RAMDEVBABA SOLVENT LTD,140.95,140.95,140.95,137.0,137.0,2895680.0,20800, ,144.5,80.1,2024-12-16
N,ST,REFRACTORY,REFRACTORY SHAPES LIMITED,111.75,114.6,114.6,106.55,110.0,4509650.0,41000, ,283.0,75.0,2024-12-16
